step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
48000,0.248016,0.250000,0.00001906,47998,3.56673732,4.02873287,3.03392442,85.09030151,84.85529327,176.51851755,0.95979259,,31.95000000,0.10604545,255
49000,0.232349,0.250000,0.00001772,48998,3.56228817,4.02455083,2.99440450,85.75235748,84.75183868,176.35186348,0.95846682,,31.36250000,0.10154545,260
50000,0.216682,0.250000,0.00001641,49998,3.58965436,4.05227189,3.00787227,85.04557037,84.73941803,177.09285779,0.96027054,,29.61250000,0.09654545,265
51000,0.201016,0.250000,0.00001515,50998,3.53991986,4.00229890,2.97226429,85.10584259,85.48345184,183.74602356,0.95922649,,28.05000000,0.08675000,270
52000,0.185349,0.250000,0.00001392,51998,3.56974702,4.03209738,2.95353242,85.59749603,85.36728668,184.94745820,0.96372867,,26.52500000,0.07625000,275
53000,0.169682,0.250000,0.00001274,52998,3.58544210,4.04734079,2.99547807,85.76224518,85.25444794,180.43384649,0.96668861,,22.12500000,0.06276582,281
54000,0.154016,0.250000,0.00001160,53998,3.58035119,4.04259036,2.98693015,85.87725830,84.16211700,180.23292308,0.96423137,,20.60000000,0.05701582,286
55000,0.138349,0.250000,0.00001051,54998,3.60846103,4.07116128,3.04168982,86.03713226,85.71832275,174.89923161,0.96647418,,18.93750000,0.05021580,292
56000,0.122682,0.250000,0.00000947,55998,3.62383949,4.08654942,2.99424626,85.99044800,83.50238037,170.88868398,0.96593331,,16.85000000,0.04567819,297
57000,0.107016,0.250000,0.00000848,56998,3.59700471,4.05982566,2.97190988,86.16597748,84.63794708,176.98860833,0.96611355,,15.85000000,0.04166237,302
58000,0.091349,0.250000,0.00000755,57998,3.61699482,4.07980863,2.99717235,85.95839691,86.40901947,180.81490184,0.96219152,,15.93750000,0.04174727,307
59000,0.075682,0.250000,0.00000667,58998,3.61292832,4.07582261,3.02673287,86.01486969,86.37890625,181.95244796,0.96635874,,15.36250000,0.03860526,313
60000,0.060016,0.250000,0.00000586,59998,3.60325012,4.06601054,3.00776232,86.20830536,84.20516968,178.44201951,0.97129347,,13.43750000,0.03106823,318
61000,0.060000,0.250000,0.00000510,60998,3.56814425,4.03064273,2.94218759,86.55136871,85.31082153,178.23948846,0.97257919,,13.65000000,0.02731823,323
62000,0.060000,0.250000,0.00000440,61998,3.56761743,4.03017365,2.97880124,86.31504059,85.43762970,172.20609874,0.97672462,,9.56250000,0.02182910,329
63000,0.060000,0.250000,0.00000376,62998,3.58654150,4.04910091,2.99175371,86.62628937,83.88372040,173.14947671,0.97340951,,9.23750000,0.02101087,335
64000,0.060000,0.250000,0.00000319,63998,3.61560122,4.07823614,3.00936247,86.90755463,85.96832275,173.51340388,0.97584639,,8.35000000,0.01776087,340
65000,0.060000,0.250000,0.00000268,64998,3.59685763,4.05935536,2.99272719,86.49819183,83.99070740,164.74090197,0.97689763,,7.68750000,0.01751087,346
66000,0.060000,0.250000,0.00000224,65998,3.63650424,4.09921553,2.98422592,86.69023895,85.43331909,171.87523152,0.97446278,,7.78750000,0.01600000,351
67000,0.060000,0.250000,0.00000186,66998,3.59829271,4.06147126,2.98079669,86.86379242,85.97599030,174.24719442,0.97469347,,8.35000000,0.01800000,356
68000,0.060000,0.250000,0.00000155,67998,3.65645808,4.11956117,3.00553561,86.32210541,85.75954437,156.91185657,0.97887929,,7.57500000,0.01782409,363
69000,0.060000,0.250000,0.00000131,68998,3.64538872,4.10834880,2.95098012,86.60355377,84.32186890,165.68354676,0.97792137,,7.78750000,0.01657409,368
70000,0.060000,0.250000,0.00000114,69998,3.64654761,4.10928983,2.98077335,86.46936035,85.95049286,165.44326279,0.97756170,,8.18750000,0.01707409,373
71000,0.060000,0.250000,0.00000103,70998,3.63586912,4.09863948,2.99037196,86.75805664,84.43393707,172.19604410,0.97712757,,7.91250000,0.01441226,378
72000,0.060000,0.250000,0.00000100,71998,3.66526313,4.12846211,2.97048079,86.80593109,86.90689087,187.28079259,0.97453406,,7.38750000,0.01379240,383
