step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
43000,0.326349,0.250000,0.00002620,43000,3.78297711,4.25404252,3.45719607,119.34072876,118.08406830,155.57396729,0.95811752,0.88629586,64.73750000,0.28952742,230
44000,0.310682,0.250000,0.00002472,44000,3.75185904,4.22230129,3.46356167,119.95693970,119.94892120,154.01668869,0.95706195,0.87885400,60.81250000,0.26428900,236
45000,0.295016,0.250000,0.00002326,45000,3.72016064,4.19080049,3.43751727,119.29656982,115.93023682,153.46073549,0.95904408,0.87424611,59.35000000,0.25328900,241
46000,0.279349,0.250000,0.00002183,46000,3.73083079,4.20133970,3.44103336,120.44622803,117.83795166,151.75771602,0.95960202,0.88502323,58.28750000,0.24391635,246
47000,0.263682,0.250000,0.00002043,47000,3.75599094,4.22675234,3.36800490,120.01316071,119.03325653,153.30828683,0.96137486,0.89236197,57.97500000,0.24166635,251
48000,0.248016,0.250000,0.00001906,48000,3.72817672,4.19905483,3.39076708,120.65578461,117.70227051,153.45283643,0.95810372,0.87336159,57.46250000,0.23746825,256
49000,0.232349,0.250000,0.00001772,49000,3.74820237,4.21926000,3.43411849,120.15976715,119.74019623,152.43450722,0.95423956,0.86847307,57.62500000,0.24346825,261
50000,0.216682,0.250000,0.00001641,50000,3.72587532,4.19632474,3.42659173,120.40564728,120.35867310,157.18289418,0.95335730,0.85293010,53.61250000,0.22725000,266
51000,0.201016,0.250000,0.00001515,51000,3.71743449,4.18828742,3.44736810,120.80176544,121.01625824,158.10411459,0.95440829,0.85539557,51.90000000,0.22025000,271
52000,0.185349,0.250000,0.00001392,52000,3.71244300,4.18278825,3.40863176,120.36757660,121.05609894,162.90197362,0.95678606,0.88158799,53.66250000,0.23525000,276
53000,0.169682,0.250000,0.00001274,53000,3.70183900,4.17238918,3.44753942,120.49231720,119.63477325,159.78065200,0.96113784,0.89868349,54.80000000,0.24591667,282
54000,0.154016,0.250000,0.00001160,54000,3.71997997,4.19045285,3.39568248,119.64621735,120.16457367,156.69778365,0.96065689,0.90545665,52.75000000,0.24064686,287
55000,0.138349,0.250000,0.00001051,55000,3.71171870,4.18179302,3.45708648,119.55036163,118.61873627,150.50650881,0.96104040,0.90258533,51.36250000,0.23543639,293
