step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
43000,0.326349,0.250000,0.00002620,43000,0.45693852,7.17693512,0.67195001,72.53182220,68.35782623,157.44149637,0.96116656,0.88590568,56.41250000,0.23256349,230
44000,0.310682,0.250000,0.00002472,44000,0.44954006,7.21066459,0.66503214,73.24810791,68.82330322,154.44532830,0.95875242,0.87349278,57.56250000,0.23591507,236
45000,0.295016,0.250000,0.00002326,45000,0.42159698,7.13272259,0.64150724,73.02567291,66.32691193,154.88954377,0.95935852,0.87701073,58.60000000,0.24266507,241
46000,0.279349,0.250000,0.00002183,46000,0.42389390,7.18370612,0.65142148,73.06054688,65.70730591,152.96665161,0.95808961,0.88542899,55.61250000,0.23488729,246
47000,0.263682,0.250000,0.00002043,47000,0.41181101,7.17361921,0.63099507,73.94504547,67.93566132,153.79230392,0.95960116,0.88808850,54.43750000,0.22938729,251
48000,0.248016,0.250000,0.00001906,48000,0.40840280,7.24471299,0.63035092,73.70214081,67.59333038,157.77026494,0.95502573,0.89060132,54.00000000,0.23380556,256
49000,0.232349,0.250000,0.00001772,49000,0.40276691,7.31055134,0.62738985,73.56904602,66.78765106,155.55022036,0.95207946,0.87543860,50.75000000,0.21655556,261
50000,0.216682,0.250000,0.00001641,50000,0.39019267,7.31866577,0.60387753,73.67309570,70.12752533,161.01092076,0.95225898,0.87325773,54.56250000,0.22825000,266
51000,0.201016,0.250000,0.00001515,51000,0.37683365,7.20724112,0.61036646,74.06786346,69.86425018,161.70962685,0.95365406,0.87479813,53.00000000,0.21850000,271
52000,0.185349,0.250000,0.00001392,52000,0.36920117,7.31429417,0.60310932,74.25151825,69.74636078,163.34844588,0.95744232,0.88046098,50.97500000,0.20825000,276
53000,0.169682,0.250000,0.00001274,53000,0.36074873,7.23831908,0.58260303,74.13927460,68.01084137,159.97429041,0.96166119,0.88944958,46.66250000,0.19033333,282
54000,0.154016,0.250000,0.00001160,54000,0.35967396,7.24392192,0.58664309,74.54267120,73.07671356,154.10867240,0.96273451,0.87373142,40.62500000,0.16453383,287
55000,0.138349,0.250000,0.00001051,55000,0.34582457,7.39464716,0.57280493,75.07278442,72.46016693,146.35860676,0.96258027,0.85661421,37.30000000,0.15419101,293
56000,0.122682,0.250000,0.00000947,56000,0.34596912,7.46793489,0.58209734,74.97914886,71.92544556,150.85435761,0.95948027,0.85185859,40.51250000,0.16860768,298
57000,0.107016,0.250000,0.00000848,57000,0.33952315,7.37042055,0.58833864,74.24148560,66.93991852,151.32701099,0.95753838,0.85953435,44.76250000,0.19260768,303
58000,0.091349,0.250000,0.00000755,58000,0.32779887,7.34203874,0.56833560,74.68758392,68.67218018,154.73676089,0.95304043,0.85741067,46.35000000,0.20040718,308
59000,0.075682,0.250000,0.00000667,59000,0.32547211,7.39720250,0.56513201,74.71473694,70.27555084,154.76675738,0.95571294,0.88639954,50.65000000,0.22218900,314
60000,0.060016,0.250000,0.00000586,60000,0.31164190,7.27180592,0.55436208,74.89940643,66.47739410,151.90604911,0.95260997,0.87011162,49.06250000,0.21593900,319
61000,0.060000,0.250000,0.00000510,61000,0.31031495,7.39774732,0.55023305,74.77268219,67.43361664,154.40805514,0.95610475,0.88160603,48.25000000,0.20968900,324
62000,0.060000,0.250000,0.00000440,62000,0.30393182,7.46537779,0.54346318,74.74959564,70.23051453,151.72797029,0.96250983,0.90711185,48.17500000,0.21121173,330
63000,0.060000,0.250000,0.00000376,63000,0.30310139,7.38080143,0.55799806,74.88706970,68.86618805,150.18881909,0.95849237,0.89064722,46.76250000,0.20488563,336
64000,0.060000,0.250000,0.00000319,64000,0.29075345,7.43123122,0.53542903,75.15847015,70.27787781,148.77093593,0.96047510,0.87835468,42.60000000,0.18788563,341
65000,0.060000,0.250000,0.00000268,65000,0.29193634,7.56014649,0.53615759,74.51721191,67.34285736,140.40513903,0.96031573,0.87896320,38.75000000,0.17413563,347
66000,0.060000,0.250000,0.00000224,66000,0.27686167,7.37879276,0.53414457,74.97959137,69.38635254,144.28795654,0.95749041,0.85731478,37.10000000,0.16536290,352
67000,0.060000,0.250000,0.00000186,67000,0.27790405,7.40437099,0.52811417,75.15888977,67.27108002,144.89347778,0.95772122,0.86171259,37.67500000,0.16771491,358
68000,0.060000,0.250000,0.00000155,68000,0.26919691,7.38803636,0.52057842,75.15560150,70.36139679,140.64346675,0.96112876,0.86960316,34.38750000,0.15210777,364
69000,0.060000,0.250000,0.00000131,69000,0.26532483,7.40508622,0.51925091,74.78072357,67.77959442,142.04717740,0.96191566,0.87969983,36.85000000,0.16210777,369
70000,0.060000,0.250000,0.00000114,70000,0.26045486,7.40839609,0.51804687,74.45836639,70.62406921,144.37633152,0.96351296,0.89336123,38.46250000,0.16310777,374
71000,0.060000,0.250000,0.00000103,71000,0.25786029,7.48817340,0.51777763,74.91648102,70.10263062,155.27777051,0.96036148,0.88580677,42.52500000,0.17681465,379
72000,0.060000,0.250000,0.00000100,72000,0.24487405,7.46073609,0.50718712,74.81691742,68.24979401,164.13062099,0.95865676,0.88700852,46.47500000,0.19206465,384
