step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
46000,0.279349,0.250000,0.00002183,46000,2.16042091,2.61331915,3.13764477,75.99301910,74.75436401,148.24814041,0.95869507,0.84972347,44.06250000,0.18385097,246
47000,0.263682,0.250000,0.00002043,47000,2.17082074,2.62348541,3.22216397,76.08714294,75.28247070,148.59397158,0.96077640,0.85309325,45.37500000,0.19035097,251
48000,0.248016,0.250000,0.00001906,48000,2.15826169,2.61092836,3.20314286,75.89867401,74.62017059,151.71343950,0.95509464,0.85236407,47.63750000,0.20705556,256
49000,0.232349,0.250000,0.00001772,49000,2.16595183,2.61895883,3.18286642,76.23020172,76.34761810,147.88696266,0.95232714,0.83249731,47.05000000,0.20630556,261
50000,0.216682,0.250000,0.00001641,50000,2.14983007,2.60247635,3.21824626,76.02399445,76.02719116,155.55818111,0.95221699,0.84097841,50.55000000,0.21975000,266
51000,0.201016,0.250000,0.00001515,51000,2.14494427,2.59721925,3.21509622,76.03653717,76.06069183,155.84975351,0.95397146,0.84135814,49.68750000,0.21450000,271
52000,0.185349,0.250000,0.00001392,52000,2.15759172,2.61064974,3.20818752,75.60250092,75.70616913,158.78164301,0.95812727,0.85583009,49.53750000,0.21375000,276
53000,0.169682,0.250000,0.00001274,53000,2.13575564,2.58776347,3.26109251,75.24166107,75.35076141,159.87271878,0.96131578,0.88909797,46.78750000,0.20333333,282
54000,0.154016,0.250000,0.00001160,54000,2.14316472,2.59512785,3.18007324,75.48275757,75.26391602,156.92387399,0.96088224,0.89786937,45.80000000,0.20380363,287
55000,0.138349,0.250000,0.00001051,55000,2.14427384,2.59657402,3.28147708,75.17739868,74.32544708,150.37206723,0.96145750,0.89265301,45.25000000,0.20353218,293
56000,0.122682,0.250000,0.00000947,56000,2.13292004,2.58526691,3.33537143,74.63887787,73.65996552,154.85221019,0.95769061,0.88231935,44.06250000,0.19519884,298
57000,0.107016,0.250000,0.00000848,57000,2.11913123,2.57148185,3.31787929,74.96913147,74.18852997,153.35965052,0.95582292,0.87591905,44.91250000,0.20319884,303
58000,0.091349,0.250000,0.00000755,58000,2.10617393,2.55814077,3.30156373,74.89774323,75.20977020,153.57140589,0.95109780,0.85171220,44.50000000,0.20422855,308
59000,0.075682,0.250000,0.00000667,59000,2.11412115,2.56586771,3.31583019,74.68428040,73.94601440,153.32182150,0.95314297,0.87248411,43.50000000,0.20701179,314
60000,0.060016,0.250000,0.00000586,60000,2.13717571,2.58953050,3.32535816,74.71594238,74.35436249,152.07971737,0.94907709,0.86597671,43.26250000,0.21001179,319
